,S0,S1,S2,S3,S4,S5,S6
11834,0,0,1,3,13,7,3
11835,0,0,1,6,6,5,47
11836,0,0,1,1,9,18,53
11837,0,0,0,3,12,4,22
11838,0,0,1,6,0,3,61
11839,0,0,2,3,9,17,57
11840,0,1,3,7,11,8,38
11841,0,0,2,5,14,18,26
11842,0,1,3,7,0,27,19
11843,0,0,1,2,0,7,21
11844,0,0,0,6,4,24,24
11845,0,1,3,7,11,13,63
11846,0,0,2,2,15,5,53
11847,0,0,0,2,6,24,31
11848,0,0,1,5,3,6,38
11849,0,0,0,4,2,26,15
11850,0,0,2,0,4,25,19
11851,0,0,0,3,0,13,17
11852,0,0,1,1,10,3,28
11853,0,0,1,1,14,23,44
11854,0,0,0,3,5,30,23
11855,0,1,3,7,0,12,57
11856,0,0,0,3,15,20,9
11857,0,0,0,2,7,19,35
11858,0,0,2,1,4,19,63
11859,0,0,0,6,7,17,24
11860,0,0,2,5,14,27,13
11861,0,0,0,2,14,12,47
11862,0,0,0,2,8,31,44
11863,0,0,2,0,12,16,8
11864,0,1,3,7,13,17,47
11865,0,1,3,7,7,1,16
11866,0,0,0,0,13,20,22
11867,0,1,3,7,9,4,19
11868,0,0,2,0,13,16,31
11869,0,0,1,1,5,3,31
11870,0,0,2,6,2,22,32
11871,0,1,3,7,7,6,53
11872,0,0,2,2,5,0,50
11873,0,0,0,2,3,3,36
11874,0,1,3,7,15,10,31
11875,0,0,1,5,12,21,49
11876,0,0,0,2,6,5,14
11877,0,0,1,3,10,18,59
11878,0,0,0,4,14,3,8
11879,0,1,3,7,8,9,29
11880,0,0,1,3,9,21,58
11881,0,0,0,4,7,10,20
11882,0,1,3,7,1,28,59
11883,0,0,1,1,11,27,6
11884,0,0,1,4,15,12,28
11885,0,1,3,7,13,9,39
11886,0,0,0,3,7,18,44
11887,0,0,0,6,5,30,59
11888,0,1,3,7,12,26,1
11889,0,0,1,6,2,1,18
11890,0,0,0,2,5,2,4
11891,0,1,3,7,0,11,0
11892,0,1,3,7,10,6,13
11893,0,1,3,7,1,20,27
11894,0,0,2,1,0,2,52
11895,0,0,0,1,5,20,44
11896,0,0,2,5,5,27,17
11897,0,0,2,6,7,12,4
11898,0,1,3,7,9,18,49
11899,0,0,1,3,13,16,23
11900,0,0,0,4,12,19,60
11901,0,0,2,6,10,30,30
11902,0,1,3,7,0,22,46
11903,0,1,3,7,3,24,10
11904,0,0,1,1,11,18,36
11905,0,1,3,7,15,11,11
11906,0,0,2,3,7,18,35
11907,0,1,3,7,6,2,52
11908,0,1,3,7,6,21,34
11909,0,0,0,1,9,7,4
11910,0,1,3,7,4,4,58
11911,0,0,0,1,3,1,3
11912,0,0,0,1,15,15,61
11913,0,0,1,0,9,29,42
11914,0,0,2,3,15,0,38
11915,0,0,1,0,0,0,7
11916,0,1,3,7,14,12,31
11917,0,0,1,0,10,24,31
11918,0,0,1,4,1,29,3
11919,0,0,1,2,3,7,2
11920,0,0,1,4,13,3,31
11921,0,0,2,5,2,14,62
11922,0,0,2,5,6,19,22
11923,0,1,3,7,5,23,47
11924,0,1,3,7,12,17,53
11925,0,1,3,7,11,26,49
11926,0,0,0,6,1,20,18
11927,0,0,1,2,7,19,25
11928,0,1,3,7,9,28,39
11929,0,0,0,5,15,4,18
11930,0,0,2,0,9,4,15
11931,0,0,1,0,15,5,41
11932,0,0,0,4,13,6,56
11933,0,0,0,6,13,13,15
11934,0,0,0,0,2,18,8
11935,0,0,0,1,9,29,45
11936,0,0,0,6,14,9,44
11937,0,0,0,1,5,19,52
11938,0,0,0,5,3,28,22
11939,0,0,0,5,13,11,8
11940,0,0,1,6,15,27,50
11941,0,0,0,4,3,31,0
11942,0,0,2,0,5,6,37
11943,0,0,2,4,2,4,21
11944,0,0,0,5,15,0,54
11945,0,0,2,4,5,21,58
11946,0,0,1,2,12,24,62
11947,0,0,1,4,14,23,13
11948,0,1,3,7,15,16,37
11949,0,0,1,0,7,26,50
11950,0,0,1,4,9,3,22
11951,0,0,2,0,13,6,29
11952,0,1,3,7,15,16,26
11953,0,1,3,7,9,25,29
11954,0,0,2,6,7,10,29
11955,0,1,3,7,11,16,31
11956,0,0,2,2,5,22,45
11957,0,0,2,1,0,5,19
11958,0,0,0,1,2,19,44
11959,0,1,3,7,11,26,17
11960,0,0,0,2,1,19,12
11961,0,0,2,1,2,10,63
11962,0,1,3,7,5,8,5
11963,0,0,2,2,8,30,53
11964,0,0,2,3,9,15,10
11965,0,0,0,6,8,29,1
11966,0,0,0,5,5,3,2
11967,0,1,3,7,1,31,26
11968,0,0,2,1,7,30,11
11969,0,0,0,3,6,8,11
11970,0,0,0,1,15,12,16
11971,0,1,3,7,5,26,28
11972,0,0,0,6,1,30,45
11973,0,0,0,6,10,5,40
11974,0,0,2,0,2,23,51
11975,0,0,0,0,7,7,22
11976,0,0,1,0,10,17,57
11977,0,1,3,7,14,26,38
11978,0,1,3,7,12,7,49
11979,0,0,1,1,2,24,29
11980,0,0,1,3,0,17,11
11981,0,1,3,7,5,25,1
11982,0,0,2,5,0,2,4
11983,0,0,2,3,10,31,21
11984,0,1,3,7,7,16,33
11985,0,0,0,2,10,30,16
11986,0,0,0,3,10,21,22
11987,0,1,3,7,10,3,7
11988,0,0,2,1,5,5,12
11989,0,0,0,2,3,26,2
11990,0,1,3,7,8,12,36
11991,0,0,0,4,12,7,57
11992,0,1,3,7,13,13,35
11993,0,0,0,4,14,6,23
11994,0,0,1,2,11,19,18
11995,0,1,3,7,0,15,32
11996,0,0,2,0,10,30,16
11997,0,0,0,2,12,26,50
11998,0,1,3,7,2,15,37
11999,0,0,1,5,9,8,43
12000,0,0,0,5,7,9,54
12001,0,1,3,7,11,7,10
12002,0,1,3,7,3,28,52
12003,0,1,3,7,9,3,52
12004,0,0,0,3,14,27,36
12005,0,0,1,6,2,3,28
12006,0,1,3,7,12,21,20
12007,0,0,0,5,13,7,0
12008,0,0,2,3,13,5,33
12009,0,0,1,5,5,21,22
12010,0,1,3,7,5,12,19
12011,0,0,0,0,14,2,15
12012,0,0,1,4,2,31,51
12013,0,1,3,7,5,26,60
12014,0,1,3,7,11,27,59
12015,0,0,2,2,1,9,2
12016,0,0,2,3,13,22,18
12017,0,0,1,2,9,24,17
12018,0,1,3,7,3,26,15
12019,0,0,1,3,4,28,22
12020,0,0,1,0,13,15,33
12021,0,0,0,1,11,26,59
12022,0,0,2,1,6,23,20
12023,0,1,3,7,13,9,40
12024,0,0,1,6,3,9,13
12025,0,1,3,7,9,25,8
12026,0,1,3,7,4,5,23
12027,0,0,1,0,3,4,38
12028,0,0,1,0,5,12,61
12029,0,0,1,4,11,0,24
12030,0,1,3,7,12,4,54
12031,0,1,3,7,7,26,6
12032,0,1,3,7,13,0,12
12033,0,1,3,7,12,14,56
12034,0,0,2,3,7,8,20
12035,0,0,2,2,14,27,43
12036,0,0,0,6,0,23,12
12037,0,0,0,2,15,31,38
12038,0,1,3,7,8,29,22
12039,0,0,0,6,7,26,9
12040,0,0,2,0,3,7,60
12041,0,1,3,7,10,25,45
12042,0,1,3,7,6,14,40
12043,0,1,3,7,1,14,50
12044,0,0,1,0,8,25,38
12045,0,0,1,4,7,16,5
12046,0,1,3,7,8,5,10
12047,0,1,3,7,1,10,32
12048,0,0,0,4,3,9,59
12049,0,0,1,3,1,20,4
12050,0,0,2,1,11,17,34
12051,0,0,1,3,1,1,24
12052,0,0,2,6,14,16,59
12053,0,0,2,4,4,3,63
12054,0,1,3,7,15,26,8
12055,0,1,3,7,3,12,59
12056,0,0,0,6,0,6,31
12057,0,0,2,1,9,19,10
12058,0,0,0,5,15,18,32
12059,0,0,1,3,9,20,54
12060,0,1,3,7,14,22,3
12061,0,0,1,3,0,13,38
12062,0,1,3,7,13,28,61
12063,0,0,1,0,0,6,7
12064,0,0,0,5,10,7,59
12065,0,0,1,0,1,9,58
12066,0,0,2,2,4,18,26
12067,0,0,0,0,1,15,21
12068,0,0,0,0,5,17,44
12069,0,0,1,3,14,14,33
12070,0,0,0,4,15,17,22
12071,0,0,2,1,14,13,60
12072,0,0,2,0,6,18,41
12073,0,1,3,7,11,14,21
12074,0,1,3,7,5,28,61
12075,0,1,3,7,14,25,47
12076,0,0,1,4,12,18,58
12077,0,1,3,7,7,19,63
12078,0,0,0,6,0,20,18
12079,0,1,3,7,1,25,22
12080,0,1,3,7,11,1,44
12081,0,0,1,3,11,25,15
12082,0,0,2,5,2,0,14
12083,0,0,2,2,9,26,49
12084,0,0,2,5,3,3,30
12085,0,0,1,4,11,26,49
12086,0,0,1,0,0,27,46
12087,0,1,3,7,5,5,28
12088,0,0,2,4,5,31,13
12089,0,1,3,7,10,8,30
12090,0,0,1,3,5,21,25
12091,0,1,3,7,2,2,15
12092,0,1,3,7,10,18,39
12093,0,0,0,0,11,30,51
12094,0,1,3,7,6,13,6
12095,0,0,0,4,13,9,11
12096,0,0,0,0,1,22,20
12097,0,0,0,1,9,16,14
12098,0,0,0,3,3,5,60
12099,0,0,0,2,15,26,59
12100,0,0,2,1,8,4,52
12101,0,0,0,1,2,26,37
12102,0,1,3,7,10,25,19
12103,0,0,0,5,5,20,19
12104,0,1,3,7,7,29,55
12105,0,0,1,5,3,4,61
12106,0,0,2,6,7,4,2
12107,0,1,3,7,7,2,33
12108,0,0,0,6,13,8,37
12109,0,0,2,3,12,28,61
12110,0,1,3,7,7,20,0
12111,0,1,3,7,9,20,33
12112,0,0,1,6,13,15,50
12113,0,1,3,7,4,20,6
12114,0,0,1,1,3,3,34
12115,0,0,2,2,2,18,14
12116,0,1,3,7,0,25,16
12117,0,0,0,3,14,26,26
12118,0,0,2,2,14,27,52
12119,0,0,2,4,1,15,56
12120,0,0,0,0,8,9,38
12121,0,0,1,5,14,13,54
12122,0,0,1,0,8,15,55
12123,0,1,3,7,13,24,37
12124,0,1,3,7,2,2,0
12125,0,0,0,3,7,10,48
12126,0,1,3,7,3,7,38
12127,0,0,0,1,13,14,61
12128,0,0,0,4,15,7,53
12129,0,0,2,1,7,28,11
12130,0,0,2,6,3,24,43
12131,0,1,3,7,5,3,23
12132,0,0,1,0,14,30,18
12133,0,1,3,7,1,12,44
12134,0,0,1,1,1,5,4
12135,0,0,2,2,2,12,52
12136,0,0,0,3,4,31,33
12137,0,1,3,7,8,22,38
12138,0,1,3,7,12,23,32
12139,0,0,1,3,15,4,17
12140,0,0,1,3,3,4,38
12141,0,0,1,2,9,16,19
12142,0,1,3,7,9,21,12
12143,0,0,1,6,3,6,47
12144,0,0,2,1,9,25,51
12145,0,0,0,0,14,20,20
12146,0,0,2,4,9,16,14
12147,0,0,1,5,15,10,17
12148,0,0,0,0,8,15,11
12149,0,0,2,4,12,29,5
12150,0,1,3,7,12,28,58
12151,0,0,1,6,0,7,32
12152,0,0,1,2,5,14,22
12153,0,1,3,7,6,17,16
12154,0,0,1,3,10,9,49
12155,0,0,0,1,7,27,17
12156,0,1,3,7,11,6,21
12157,0,1,3,7,15,26,47
12158,0,0,2,1,8,31,52
12159,0,1,3,7,14,25,61
12160,0,1,3,7,14,29,45
12161,0,0,1,3,9,28,24
12162,0,0,2,1,3,26,5
12163,0,1,3,7,2,24,63
12164,0,0,1,1,12,2,8
12165,0,0,0,1,4,0,59
12166,0,0,0,5,8,3,63
12167,0,0,2,6,13,7,21
12168,0,0,2,1,5,26,26
12169,0,0,2,1,12,26,25
12170,0,0,1,1,12,5,62
12171,0,0,0,4,2,10,14
12172,0,0,2,3,9,28,5
12173,0,1,3,7,1,3,40
12174,0,0,1,0,15,7,12
12175,0,0,0,5,0,1,5
12176,0,1,3,7,10,27,55
12177,0,0,0,3,0,8,54
12178,0,0,2,5,3,7,21
12179,0,0,2,0,4,20,53
12180,0,0,1,0,13,22,28
12181,0,0,0,6,8,3,25
12182,0,0,0,2,10,9,5
12183,0,0,0,1,12,21,21
12184,0,0,0,4,9,13,54
12185,0,1,3,7,2,7,28
12186,0,1,3,7,14,18,52
12187,0,0,0,5,7,2,38
12188,0,0,1,1,10,2,56
12189,0,0,1,3,1,13,18
12190,0,0,1,3,4,20,11
12191,0,1,3,7,2,28,55
12192,0,1,3,7,4,19,41
12193,0,0,2,6,6,10,62
12194,0,1,3,7,14,4,42
12195,0,0,1,5,4,27,39
12196,0,0,2,0,3,1,52
12197,0,0,0,3,12,14,53
12198,0,0,1,6,4,1,43
12199,0,1,3,7,8,23,2
12200,0,0,1,5,4,23,6
12201,0,0,0,3,9,0,9
12202,0,0,0,5,7,22,25
12203,0,0,1,5,13,9,49
12204,0,1,3,7,15,15,38
12205,0,0,0,6,7,15,36
12206,0,0,0,6,10,30,46
12207,0,1,3,7,3,20,46
12208,0,0,2,6,2,17,14
12209,0,1,3,7,11,11,36
12210,0,0,2,1,10,31,44
12211,0,0,0,0,3,27,42
12212,0,0,1,0,3,1,31
12213,0,1,3,7,1,16,27
12214,0,0,0,1,13,17,42
12215,0,0,2,0,3,26,34
12216,0,0,2,5,2,17,4
12217,0,1,3,7,7,17,63
12218,0,1,3,7,0,2,27
12219,0,0,1,6,2,19,21
12220,0,0,0,6,15,2,36
12221,0,1,3,7,7,28,41
12222,0,0,1,4,15,30,36
12223,0,1,3,7,7,19,53
12224,0,1,3,7,5,31,40
12225,0,0,2,4,11,12,17
12226,0,1,3,7,4,21,20
12227,0,1,3,7,1,2,39
12228,0,0,1,0,15,10,51
12229,0,0,2,0,12,16,14
12230,0,0,2,4,1,29,40
12231,0,0,2,5,6,23,36
12232,0,0,2,5,3,0,24
12233,0,0,1,1,3,13,27
12234,0,0,0,5,2,16,40
12235,0,0,0,3,4,22,1
12236,0,0,1,4,6,29,45
12237,0,0,1,2,3,19,29
12238,0,1,3,7,8,28,29
12239,0,0,0,0,2,5,51
12240,0,1,3,7,15,11,50
12241,0,0,1,2,12,11,55
12242,0,0,0,0,8,26,44
12243,0,0,0,3,12,18,35
12244,0,1,3,7,3,6,36
12245,0,0,2,2,15,1,42
12246,0,0,1,5,13,5,43
12247,0,1,3,7,9,8,14
12248,0,1,3,7,7,29,41
12249,0,0,2,6,4,19,57
12250,0,0,1,1,11,17,55
12251,0,0,1,5,12,17,57
12252,0,1,3,7,3,28,34
12253,0,0,2,1,2,23,52
12254,0,0,2,0,11,5,25
12255,0,0,0,5,4,7,45
12256,0,1,3,7,1,25,27
12257,0,0,2,3,15,17,56
12258,0,1,3,7,8,20,62
12259,0,0,1,4,11,27,63
12260,0,0,0,0,4,15,20
12261,0,0,0,1,15,12,0
12262,0,1,3,7,7,23,36
12263,0,1,3,7,10,2,58
12264,0,1,3,7,8,18,42
12265,0,0,2,5,3,19,29
12266,0,0,2,1,10,13,53
12267,0,1,3,7,10,19,22
12268,0,0,2,4,12,15,32
12269,0,0,0,4,13,24,7
12270,0,0,1,4,3,2,5
12271,0,1,3,7,0,11,57
12272,0,0,0,2,11,21,31
12273,0,1,3,7,0,13,60
12274,0,0,2,4,11,21,4
12275,0,1,3,7,10,29,7
12276,0,0,1,0,6,21,7
12277,0,0,2,5,10,24,39
12278,0,1,3,7,9,26,11
12279,0,0,0,4,9,2,16
12280,0,0,0,4,3,14,54
12281,0,0,2,3,4,20,3
12282,0,0,2,2,10,7,26
12283,0,1,3,7,4,15,61
12284,0,0,0,5,9,16,39
12285,0,0,1,6,10,1,29
12286,0,1,3,7,7,19,3
12287,0,0,2,4,14,12,32
12288,0,1,3,7,7,8,31
12289,0,1,3,7,5,24,3
12290,0,1,3,7,15,27,11
12291,0,1,3,7,11,5,58
12292,0,0,0,5,15,11,13
12293,0,0,2,4,14,7,63
12294,0,0,1,1,9,27,46
12295,0,0,0,5,2,4,55
12296,0,0,2,2,5,31,39
12297,0,0,0,2,13,3,48
12298,0,1,3,7,0,25,6
12299,0,0,0,0,0,18,32
12300,0,0,1,4,0,14,6
12301,0,0,0,6,12,18,33
12302,0,0,2,1,6,8,3
12303,0,0,0,2,3,19,18
12304,0,0,0,5,11,28,45
12305,0,1,3,7,1,23,63
12306,0,1,3,7,3,18,31
12307,0,0,0,6,5,27,9
12308,0,1,3,7,4,30,0
12309,0,0,0,5,7,16,21
12310,0,0,0,6,6,4,28
12311,0,0,2,5,7,4,60
12312,0,1,3,7,14,21,35
12313,0,1,3,7,11,17,47
12314,0,1,3,7,0,15,17
12315,0,0,0,5,3,20,1
12316,0,0,2,5,7,8,16
12317,0,0,2,6,3,9,12
12318,0,0,2,1,7,25,0
12319,0,1,3,7,13,25,63
12320,0,1,3,7,9,11,50
12321,0,0,1,0,5,30,46
12322,0,0,0,6,8,28,16
12323,0,1,3,7,4,2,55
12324,0,0,0,5,7,10,10
12325,0,0,2,0,14,5,57
12326,0,1,3,7,8,3,26
12327,0,0,0,5,0,6,5
12328,0,0,1,3,12,6,16
12329,0,0,1,1,14,6,51
12330,0,0,2,5,2,22,5
12331,0,1,3,7,8,24,10
12332,0,1,3,7,3,1,37
12333,0,0,2,0,12,20,43
12334,0,0,1,4,14,4,49
12335,0,1,3,7,11,29,41
12336,0,1,3,7,15,20,25
12337,0,1,3,7,7,19,29
12338,0,0,1,6,5,4,36
12339,0,0,0,4,1,19,2
12340,0,1,3,7,0,24,32
12341,0,1,3,7,11,18,50
12342,0,1,3,7,1,12,18
12343,0,0,2,4,5,4,25
12344,0,1,3,7,12,1,58
12345,0,1,3,7,6,22,17
12346,0,0,1,1,4,10,37
12347,0,1,3,7,3,12,22
12348,0,0,1,1,9,20,31
12349,0,1,3,7,7,3,30
12350,0,0,2,2,2,0,18
12351,0,1,3,7,9,26,42
12352,0,0,0,6,9,30,58
12353,0,1,3,7,9,19,24
12354,0,1,3,7,15,0,38
12355,0,0,1,2,13,14,38
12356,0,1,3,7,2,2,57
12357,0,0,1,6,14,24,49
12358,0,1,3,7,2,18,0
12359,0,0,0,1,5,25,4
12360,0,0,1,3,9,0,29
12361,0,1,3,7,15,14,2
12362,0,1,3,7,15,26,52
12363,0,0,1,5,13,20,39
12364,0,1,3,7,1,10,36
12365,0,0,2,4,10,3,18
12366,0,0,0,6,1,4,21
12367,0,0,2,0,11,12,10
12368,0,1,3,7,3,8,36
12369,0,0,1,5,9,19,58
12370,0,1,3,7,9,8,8
12371,0,0,1,2,14,2,17
12372,0,0,2,0,15,12,54
12373,0,1,3,7,9,24,41
12374,0,0,1,4,1,29,14
12375,0,0,2,3,2,26,56
12376,0,0,1,0,11,28,16
12377,0,0,0,1,12,27,33
12378,0,1,3,7,6,2,61
12379,0,0,2,3,1,17,47
12380,0,1,3,7,0,21,53
12381,0,0,2,3,13,0,52
12382,0,0,0,5,10,19,35
12383,0,0,0,5,14,12,3
12384,0,0,2,6,6,3,18
12385,0,1,3,7,15,13,57
12386,0,0,0,0,14,12,7
12387,0,0,0,1,6,13,63
12388,0,0,1,1,9,17,25
12389,0,0,1,1,13,3,41
12390,0,0,0,3,2,13,22
12391,0,0,1,2,8,31,29
12392,0,0,2,4,5,29,14
12393,0,1,3,7,8,13,11
12394,0,1,3,7,9,27,36
12395,0,0,1,2,7,27,20
12396,0,0,2,4,14,3,42
12397,0,1,3,7,12,29,13
12398,0,1,3,7,6,26,52
12399,0,0,0,6,9,2,7
12400,0,0,2,2,14,30,25
12401,0,0,2,0,4,25,55
12402,0,0,2,0,0,20,17
12403,0,1,3,7,4,5,41
12404,0,1,3,7,4,23,23
12405,0,0,1,6,10,16,7
12406,0,0,2,1,3,5,3
12407,0,0,2,3,5,17,61
12408,0,0,0,0,8,30,45
12409,0,1,3,7,14,21,30
12410,0,0,1,2,9,1,14
12411,0,1,3,7,6,11,0
12412,0,0,2,3,15,28,36
12413,0,0,1,6,12,17,35
12414,0,1,3,7,7,11,18
12415,0,0,2,0,3,4,45
12416,0,0,0,4,3,0,49
12417,0,0,2,1,1,20,39
12418,0,0,2,5,4,28,35
12419,0,0,1,3,7,12,27
12420,0,1,3,7,8,11,12
12421,0,0,2,2,4,31,5
12422,0,0,1,2,2,3,16
12423,0,0,1,6,13,23,26
12424,0,0,2,3,5,4,35
12425,0,1,3,7,3,22,44
12426,0,0,1,1,11,6,14
12427,0,0,0,2,0,2,50
12428,0,1,3,7,10,13,38
12429,0,0,2,1,1,14,16
12430,0,1,3,7,3,6,6
12431,0,0,0,3,4,17,30
12432,0,1,3,7,2,0,52
12433,0,0,0,1,12,7,33
12434,0,1,3,7,15,24,53
12435,0,1,3,7,12,6,3
12436,0,0,0,0,3,25,29
12437,0,0,0,1,10,9,60
12438,0,0,1,1,9,15,63
12439,0,0,0,1,14,5,53
12440,0,1,3,7,2,21,63
12441,0,1,3,7,2,24,23
12442,0,1,3,7,9,31,36
12443,0,1,3,7,10,2,3
12444,0,0,1,2,12,15,63
12445,0,0,1,5,6,12,56
12446,0,0,2,2,9,10,54
12447,0,0,0,0,4,11,62
12448,0,1,3,7,10,0,54
12449,0,0,2,2,4,20,5
12450,0,1,3,7,9,18,5
12451,0,1,3,7,0,7,16
12452,0,0,1,4,0,13,17
12453,0,0,2,0,10,20,25
12454,0,0,0,3,4,16,22
12455,0,1,3,7,13,7,31
12456,0,0,0,6,5,21,43
12457,0,0,2,6,12,12,4
12458,0,0,0,3,7,26,1
12459,0,0,1,3,12,0,1
12460,0,1,3,7,5,20,1
12461,0,1,3,7,4,27,13
12462,0,0,0,6,6,14,56
12463,0,0,0,3,13,24,21
12464,0,0,0,0,14,23,16
12465,0,1,3,7,1,29,46
12466,0,0,1,6,4,3,2
12467,0,1,3,7,6,17,57
12468,0,0,0,5,8,4,46
12469,0,0,0,4,10,31,52
12470,0,0,2,1,4,26,54
12471,0,0,1,2,2,9,13
12472,0,0,1,5,6,15,38
12473,0,0,1,2,11,19,54
12474,0,1,3,7,12,4,21
12475,0,0,2,1,5,31,27
12476,0,1,3,7,15,11,5
12477,0,1,3,7,6,20,12
12478,0,0,0,1,0,18,63
12479,0,1,3,7,9,27,9
12480,0,1,3,7,8,19,40
12481,0,0,2,0,13,11,55
12482,0,1,3,7,8,9,18
12483,0,0,0,3,7,4,11
12484,0,0,0,4,6,19,30
12485,0,0,1,5,7,30,16
12486,0,0,0,6,6,23,57
12487,0,1,3,7,4,29,1
12488,0,1,3,7,0,28,21
12489,0,0,2,0,0,12,57
12490,0,1,3,7,3,10,20
12491,0,1,3,7,9,8,21
12492,0,0,0,4,12,11,32
12493,0,1,3,7,13,17,45
12494,0,0,2,0,7,1,0
12495,0,1,3,7,5,20,57
12496,0,0,1,4,13,1,47
12497,0,0,1,3,4,16,58
12498,0,1,3,7,0,3,38
12499,0,0,1,1,12,20,53
12500,0,1,3,7,14,3,53
12501,0,0,1,3,11,28,41
12502,0,1,3,7,4,10,42
12503,0,0,0,0,0,15,55
12504,0,0,0,4,0,2,54
12505,0,0,2,6,2,21,15
12506,0,0,0,0,5,4,41
12507,0,0,0,1,13,25,60
12508,0,0,1,4,1,25,36
12509,0,0,1,5,0,31,36
12510,0,0,2,3,6,2,55
12511,0,0,2,0,12,24,19
12512,0,0,0,5,11,1,52
12513,0,0,1,3,13,10,60
12514,0,1,3,7,8,19,42
12515,0,0,0,3,11,30,57
12516,0,1,3,7,15,10,26
12517,0,0,0,2,7,12,44
12518,0,0,0,1,15,15,28
12519,0,0,2,0,12,25,28
12520,0,1,3,7,12,24,10
12521,0,0,1,5,4,2,56
12522,0,0,2,0,3,0,45
12523,0,0,0,4,1,25,45
12524,0,1,3,7,6,6,34
12525,0,0,1,4,4,24,52
12526,0,0,1,2,8,17,61
12527,0,1,3,7,14,20,27
12528,0,0,0,0,0,4,56
12529,0,1,3,7,10,24,62
12530,0,0,0,1,5,29,53
12531,0,0,0,2,7,23,60
12532,0,0,0,3,1,24,2
12533,0,1,3,7,9,8,25
12534,0,0,0,2,14,3,29
12535,0,0,1,2,11,28,53
12536,0,0,1,0,4,26,10
12537,0,0,2,4,12,18,10
12538,0,0,0,6,3,1,39
12539,0,1,3,7,0,11,15
12540,0,0,0,2,0,4,60
12541,0,1,3,7,12,5,54
12542,0,0,2,5,14,22,61
12543,0,0,1,6,2,15,15
12544,0,0,2,0,11,10,36
12545,0,0,2,5,7,18,57
12546,0,1,3,7,9,19,51
12547,0,0,0,2,6,9,22
12548,0,0,0,0,15,13,8
12549,0,0,2,2,1,31,43
12550,0,0,2,2,7,26,5
12551,0,0,1,6,7,14,19
12552,0,0,2,2,8,6,48
12553,0,0,0,3,5,31,5
12554,0,1,3,7,9,12,42
12555,0,1,3,7,15,23,27
12556,0,0,1,3,11,1,4
12557,0,1,3,7,4,13,3
12558,0,1,3,7,13,20,30
12559,0,0,1,5,15,3,48
12560,0,0,0,0,0,17,4
12561,0,0,1,3,11,12,22
12562,0,0,0,6,5,1,57
12563,0,0,2,5,10,5,6
12564,0,0,1,2,1,15,55
12565,0,1,3,7,9,17,13
12566,0,0,2,3,11,9,31
12567,0,0,1,4,14,20,53
12568,0,0,2,2,14,14,36
12569,0,0,2,5,11,11,14
12570,0,1,3,7,13,22,56
12571,0,0,0,1,8,17,18
12572,0,1,3,7,6,14,35
12573,0,0,1,5,14,15,50
12574,0,1,3,7,7,5,24
12575,0,0,1,1,6,29,56
12576,0,0,0,3,13,7,61
12577,0,0,2,5,14,15,5
12578,0,0,0,2,10,26,50
12579,0,0,0,6,0,26,53
12580,0,0,0,1,7,6,48
12581,0,0,2,2,12,13,57
12582,0,0,1,2,12,26,52
12583,0,0,2,6,5,10,26
12584,0,1,3,7,10,30,9
12585,0,1,3,7,11,8,23
12586,0,0,2,0,14,27,22
12587,0,0,0,3,12,3,25
12588,0,0,2,5,15,1,17
12589,0,0,0,5,9,30,1
12590,0,1,3,7,0,5,40
12591,0,0,1,5,15,27,24
12592,0,1,3,7,8,1,33
12593,0,0,2,6,4,23,2
12594,0,0,2,0,7,1,31
12595,0,0,2,5,5,30,42
12596,0,0,2,4,2,4,27
12597,0,1,3,7,7,30,62
12598,0,1,3,7,12,21,59
12599,0,0,2,6,2,22,38
12600,0,0,0,2,3,9,22
12601,0,0,0,1,2,31,30
12602,0,0,2,1,8,0,10
12603,0,0,0,0,5,3,11
12604,0,0,0,6,14,20,39
12605,0,0,1,1,10,22,32
12606,0,1,3,7,3,12,33
12607,0,0,2,5,6,22,22
12608,0,1,3,7,13,25,56
12609,0,1,3,7,2,29,7
12610,0,0,1,2,8,5,51
12611,0,0,0,2,6,10,55
12612,0,1,3,7,1,13,54
12613,0,0,2,0,0,14,38
12614,0,0,2,2,10,3,49
12615,0,0,2,1,14,25,11
12616,0,0,1,5,12,26,31
12617,0,0,1,4,8,25,30
12618,0,0,2,4,5,16,34
12619,0,0,0,3,9,14,17
12620,0,0,0,5,10,27,6
12621,0,0,0,2,5,16,39
12622,0,0,2,4,4,18,9
12623,0,0,2,3,5,10,24
12624,0,0,0,0,15,23,20
12625,0,1,3,7,9,29,19
12626,0,0,0,2,12,30,34
12627,0,0,2,2,3,7,6
12628,0,1,3,7,14,4,57
12629,0,0,0,3,7,31,25
12630,0,0,1,4,7,5,26
12631,0,1,3,7,5,25,56
12632,0,1,3,7,6,18,31
12633,0,0,0,6,12,28,52
12634,0,1,3,7,6,0,29
12635,0,0,1,4,14,1,34
12636,0,0,2,4,7,11,17
12637,0,0,0,1,1,31,42
12638,0,0,1,4,10,7,50
12639,0,0,1,5,15,20,1
12640,0,1,3,7,15,22,43
12641,0,1,3,7,10,4,26
12642,0,0,1,6,11,25,21
12643,0,0,0,4,14,17,53
12644,0,0,1,5,11,29,63
12645,0,0,1,1,9,1,32
12646,0,1,3,7,5,8,32
12647,0,1,3,7,10,26,42
12648,0,1,3,7,5,29,6
12649,0,1,3,7,7,18,35
12650,0,0,2,4,1,14,30
12651,0,1,3,7,6,13,16
12652,0,1,3,7,11,8,20
12653,0,0,2,0,2,16,61
12654,0,1,3,7,0,19,59
12655,0,0,2,1,5,0,39
